,pitch_complexity
output/sonata15-1_fragment_75.musicxml,1.3973354231974922
output/sonata07-4_fragment_18.musicxml,2.6339285714285716
output/sonata27-2_fragment_37.musicxml,2.5
output/sonata16-1_fragment_37.musicxml,3.2222222222222223
output/sonata07-3_fragment_9.musicxml,0.8154761904761905
output/sonata18-2_fragment_4.musicxml,2.1394955615048614
output/sonata29-3_fragment_6.musicxml,2.9353769676884838
output/sonata24-1_fragment_5.musicxml,3.5
output/sonata16-1_fragment_69.musicxml,2.655172413793103
output/sonata12-1_fragment_13.musicxml,4.863636363636363
output/sonata03-4_fragment_25.musicxml,1.5757575757575757
output/sonata18-4_fragment_34.musicxml,1.6313131313131313
output/sonata12-4_fragment_31.musicxml,3.798913043478261
output/sonata06-1_fragment_50.musicxml,4.666666666666666
output/sonata16-2_fragment_18.musicxml,5.744107744107744
output/sonata15-1_fragment_3.musicxml,0.6041666666666666
output/sonata05-3_fragment_18.musicxml,2.2530487804878048
output/sonata13-2_fragment_26.musicxml,1.1
output/sonata20-1_fragment_22.musicxml,1.8147512864493995
output/sonata03-1_fragment_33.musicxml,0.9136363636363636
output/sonata16-1_fragment_63.musicxml,2.7083333333333335
output/sonata04-1_fragment_47.musicxml,1.967741935483871
output/sonata26-2_fragment_0.musicxml,1.9838056680161944
output/sonata13-4_fragment_38.musicxml,4.0
output/sonata15-1_fragment_35.musicxml,1.5
output/sonata18-1_fragment_44.musicxml,3.3749999999999996
output/sonata25-3_fragment_2.musicxml,1.75
output/sonata21-3_fragment_127.musicxml,1.125
output/sonata24-1_fragment_7.musicxml,2.517934782608695
output/sonata05-1_fragment_41.musicxml,2.1754385964912277
output/sonata04-3_fragment_0.musicxml,0.8598790322580645
output/sonata19-2_fragment_15.musicxml,1.7777777777777777
output/sonata06-3_fragment_13.musicxml,1.2884615384615385
output/sonata06-3_fragment_30.musicxml,4.0
output/sonata13-2_fragment_4.musicxml,1.0121951219512195
output/sonata06-1_fragment_44.musicxml,5.768483063328425
output/sonata09-2_fragment_10.musicxml,0.9354166666666667
output/sonata15-1_fragment_5.musicxml,0.7625
output/sonata10-3_fragment_33.musicxml,2.928571428571429
output/sonata23-3_fragment_7.musicxml,3.4545454545454546
output/sonata30-3_fragment_20.musicxml,3.0
output/sonata11-1_fragment_38.musicxml,2.7459265396299366
output/sonata20-1_fragment_11.musicxml,1.8642857142857145
output/sonata27-2_fragment_25.musicxml,2.9230769230769234
output/sonata17-1_fragment_35.musicxml,0.6458333333333333
output/sonata02-1_fragment_3.musicxml,1.912037037037037
output/sonata07-1_fragment_37.musicxml,1.6206896551724137
output/sonata09-1_fragment_2.musicxml,0.8056680161943319
output/sonata03-3_fragment_0.musicxml,0.5333333333333333
output/sonata30-2_fragment_20.musicxml,0.8541666666666667
output/sonata27-2_fragment_68.musicxml,3.098809523809524
output/sonata02-1_fragment_83.musicxml,1.1813186813186813
output/sonata04-1_fragment_18.musicxml,2.8297455968688845
output/sonata03-1_fragment_62.musicxml,1.956043956043956
output/sonata01-3_fragment_7.musicxml,1.6875
output/sonata07-1_fragment_35.musicxml,1.7586206896551724
output/sonata15-1_fragment_51.musicxml,2.0
output/sonata11-1_fragment_47.musicxml,1.3717105263157894
output/sonata03-4_fragment_29.musicxml,1.6166666666666667
output/sonata23-3_fragment_46.musicxml,3.166666666666667
output/sonata16-1_fragment_62.musicxml,3.4615384615384617
output/sonata29-2_fragment_39.musicxml,2.037910428580608
output/sonata04-1_fragment_6.musicxml,2.430769230769231
output/sonata07-1_fragment_19.musicxml,0.7678571428571428
output/sonata26-1_fragment_10.musicxml,1.8125
output/sonata28-1_fragment_15.musicxml,1.5510662177328842
output/sonata03-1_fragment_32.musicxml,1.0506756756756757
output/sonata16-2_fragment_4.musicxml,1.696236559139785
output/sonata17-1_fragment_8.musicxml,1.9666666666666672
output/sonata21-3_fragment_147.musicxml,1.4274193548387095
output/sonata18-1_fragment_61.musicxml,3.1517241379310343
output/sonata17-3_fragment_26.musicxml,2.673684210526316
output/sonata10-3_fragment_49.musicxml,3.8333333333333335
output/sonata04-1_fragment_74.musicxml,2.25
output/sonata30-3_fragment_4.musicxml,1.8333333333333335
output/sonata01-4_fragment_16.musicxml,2.142857142857143
output/sonata01-4_fragment_37.musicxml,1.1590909090909092
output/sonata02-1_fragment_15.musicxml,3.4166666666666665
output/sonata10-3_fragment_29.musicxml,2.678571428571429
output/sonata02-4_fragment_4.musicxml,2.7787723785166243
output/sonata22-2_fragment_36.musicxml,4.0
output/sonata26-3_fragment_23.musicxml,1.8225988700564972
output/sonata14-3_fragment_27.musicxml,2.8129291358984325
output/sonata26-2_fragment_2.musicxml,3.6616541353383454
output/sonata23-1_fragment_51.musicxml,2.5416666666666665
output/sonata13-4_fragment_20.musicxml,2.0049019607843137
output/sonata23-3_fragment_39.musicxml,4.19020979020979
output/sonata24-2_fragment_32.musicxml,3.0
output/sonata30-2_fragment_6.musicxml,1.0
output/sonata04-1_fragment_71.musicxml,2.5
output/sonata06-2_fragment_19.musicxml,1.8909090909090909
output/sonata21-1_fragment_50.musicxml,0.8261436597110754
output/sonata06-3_fragment_28.musicxml,4.0
output/sonata12-1_fragment_5.musicxml,2.4592592592592593
output/sonata28-1_fragment_22.musicxml,1.3898443898443897
output/sonata13-1_fragment_11.musicxml,3.672727272727273
output/sonata04-1_fragment_61.musicxml,1.2165413533834586
output/sonata17-3_fragment_88.musicxml,3.0
output/sonata23-2_fragment_19.musicxml,5.416111447607511
output/sonata28-1_fragment_9.musicxml,2.136054421768707
output/sonata03-1_fragment_55.musicxml,1.569672131147541
output/sonata26-1_fragment_39.musicxml,1.088111888111888
output/sonata07-1_fragment_61.musicxml,1.1507352941176472
output/sonata21-3_fragment_70.musicxml,2.75
output/sonata13-4_fragment_49.musicxml,3.52112676056338
output/sonata09-1_fragment_39.musicxml,3.3939393939393945
output/sonata29-2_fragment_10.musicxml,1.521419828641371
output/sonata10-3_fragment_59.musicxml,4.7894736842105265
output/sonata01-4_fragment_5.musicxml,2.0880681818181808
output/sonata24-1_fragment_20.musicxml,3.5
output/sonata29-3_fragment_5.musicxml,2.472932330827068
output/sonata19-2_fragment_36.musicxml,2.0296907216494846
output/sonata19-2_fragment_0.musicxml,2.590909090909091
output/sonata17-1_fragment_57.musicxml,0.7115384615384617
output/sonata21-3_fragment_24.musicxml,1.903030303030303
output/sonata26-1_fragment_20.musicxml,0.9857142857142858
output/sonata04-1_fragment_51.musicxml,1.673450508788159
output/sonata19-1_fragment_15.musicxml,2.8125
output/sonata09-3_fragment_15.musicxml,1.75
output/sonata21-3_fragment_65.musicxml,2.75
output/sonata13-4_fragment_5.musicxml,3.5555555555555554
output/sonata07-2_fragment_17.musicxml,0.8181818181818183
output/sonata26-3_fragment_44.musicxml,2.863967611336033
output/sonata20-1_fragment_18.musicxml,1.9282051282051276
output/sonata16-1_fragment_50.musicxml,5.927272727272728
output/sonata21-3_fragment_118.musicxml,2.2566489361702127
output/sonata03-3_fragment_26.musicxml,2.712121212121212
output/sonata23-3_fragment_85.musicxml,4.181818181818182
output/sonata25-1_fragment_10.musicxml,2.0769230769230766
output/sonata10-3_fragment_36.musicxml,2.44
output/sonata02-4_fragment_8.musicxml,2.9047619047619047
output/sonata02-1_fragment_77.musicxml,4.0
output/sonata13-4_fragment_62.musicxml,3.5029761904761907
output/sonata19-2_fragment_11.musicxml,2.041666666666667
output/sonata27-2_fragment_55.musicxml,3.5793835793835793
output/sonata04-1_fragment_4.musicxml,1.9937965260545907
output/sonata03-4_fragment_71.musicxml,1.6041666666666667
output/sonata07-1_fragment_28.musicxml,0.9199999999999999
output/sonata32-2_fragment_14.musicxml,11.586382978723405
output/sonata16-1_fragment_57.musicxml,3.7042253521126765
output/sonata18-2_fragment_29.musicxml,2.1132075471698113
output/sonata02-4_fragment_5.musicxml,2.988463873709775
output/sonata17-3_fragment_31.musicxml,3.5238095238095237
output/sonata29-2_fragment_36.musicxml,1.3016304347826086
output/sonata26-3_fragment_7.musicxml,5.461538461538462
output/sonata15-1_fragment_25.musicxml,1.5288461538461537
output/sonata21-3_fragment_31.musicxml,2.6206896551724137
output/sonata20-1_fragment_15.musicxml,2.1764705882352944
output/sonata29-1_fragment_70.musicxml,2.4267990074441688
output/sonata17-3_fragment_29.musicxml,3.3333333333333335
output/sonata19-1_fragment_1.musicxml,1.9285714285714286
output/sonata11-1_fragment_33.musicxml,2.9
output/sonata30-3_fragment_26.musicxml,2.674619143432021
output/sonata21-3_fragment_156.musicxml,0.9423076923076923
output/sonata28-2_fragment_13.musicxml,2.8846342660775646
output/sonata02-1_fragment_46.musicxml,2.9598662207357855
output/sonata29-1_fragment_0.musicxml,4.607142857142858
output/sonata16-3_fragment_61.musicxml,1.2386363636363638
output/sonata05-3_fragment_9.musicxml,2.318082788671024
output/sonata05-1_fragment_4.musicxml,2.766666666666667
output/sonata02-1_fragment_5.musicxml,2.7022332506203472
output/sonata09-1_fragment_28.musicxml,1.1564625850340136
output/sonata16-3_fragment_40.musicxml,2.335941575378195
output/sonata16-1_fragment_12.musicxml,4.32258064516129
output/sonata04-4_fragment_26.musicxml,3.7745454545454544
output/sonata11-4_fragment_14.musicxml,3.650739957716702
output/sonata08-3_fragment_27.musicxml,2.142857142857143
output/sonata27-2_fragment_67.musicxml,1.1836477987421383
output/sonata18-3_fragment_5.musicxml,2.25
output/sonata07-1_fragment_76.musicxml,0.75
output/sonata18-4_fragment_81.musicxml,1.3508771929824561
output/sonata21-3_fragment_79.musicxml,3.090909090909091
output/sonata05-1_fragment_2.musicxml,1.661904761904762
output/sonata10-1_fragment_1.musicxml,3.217672413793103
output/sonata29-4_fragment_40.musicxml,2.041666666666667
output/sonata17-2_fragment_17.musicxml,4.1943645773433005
output/sonata17-1_fragment_15.musicxml,1.2390243902439024
output/sonata26-2_fragment_8.musicxml,10.36574074074074
output/sonata18-4_fragment_58.musicxml,2.1707317073170733
output/sonata29-4_fragment_31.musicxml,0.7908653846153846
output/sonata03-1_fragment_12.musicxml,1.2221283783783785
output/sonata15-1_fragment_12.musicxml,0.928509154315606
output/sonata18-2_fragment_0.musicxml,3.902439024390244
output/sonata30-1_fragment_19.musicxml,2.539385847797063
output/sonata06-2_fragment_24.musicxml,2.0588235294117645
output/sonata21-3_fragment_143.musicxml,1.5
output/sonata12-4_fragment_35.musicxml,4.0
output/sonata10-3_fragment_58.musicxml,4.916666666666667
output/sonata31-3_fragment_19.musicxml,1.4298245614035088
output/sonata19-2_fragment_33.musicxml,1.7583333333333333
output/sonata08-3_fragment_36.musicxml,2.3267405063291138
output/sonata27-1_fragment_43.musicxml,4.181818181818182
output/sonata27-2_fragment_47.musicxml,3.474854932301741
output/sonata18-1_fragment_42.musicxml,2.645833333333333
output/sonata19-2_fragment_21.musicxml,2.3629629629629627
output/sonata26-1_fragment_51.musicxml,1.3488372093023255
output/sonata18-4_fragment_44.musicxml,1.6875
output/sonata17-3_fragment_45.musicxml,2.5714285714285716
output/sonata22-1_fragment_36.musicxml,2.125482625482626
output/sonata03-3_fragment_8.musicxml,2.7806324110671934
output/sonata13-4_fragment_21.musicxml,3.1872909698996654
output/sonata15-1_fragment_100.musicxml,2.119815668202765
output/sonata15-1_fragment_80.musicxml,0.9027027027027028
output/sonata18-1_fragment_62.musicxml,2.246153846153846
output/sonata01-1_fragment_10.musicxml,1.3840579710144927
output/sonata25-3_fragment_3.musicxml,1.3710575139146568
output/sonata20-1_fragment_8.musicxml,1.727678571428571
output/sonata16-2_fragment_30.musicxml,1.674641148325359
output/sonata13-1_fragment_2.musicxml,2.7088235294117657
output/sonata27-1_fragment_42.musicxml,1.4169934640522874
output/sonata06-1_fragment_23.musicxml,4.777777777777778
output/sonata11-1_fragment_4.musicxml,3.6989247311827955
output/sonata14-3_fragment_49.musicxml,3.8730921764211033
output/sonata11-1_fragment_19.musicxml,1.1046511627906976
output/sonata02-4_fragment_39.musicxml,1.8602941176470587
output/sonata21-2_fragment_3.musicxml,2.645791783007579
output/sonata13-4_fragment_58.musicxml,4.169491525423728
output/sonata09-2_fragment_8.musicxml,0.8611111111111112
output/sonata04-3_fragment_12.musicxml,1.0882352941176472
output/sonata03-4_fragment_56.musicxml,1.95
output/sonata18-1_fragment_51.musicxml,1.9333333333333333
output/sonata24-2_fragment_40.musicxml,1.8842105263157896
output/sonata19-1_fragment_14.musicxml,3.333333333333333
output/sonata23-3_fragment_77.musicxml,5.870967741935484
output/sonata27-2_fragment_39.musicxml,3.0
output/sonata29-1_fragment_87.musicxml,1.5284974093264247
output/sonata05-3_fragment_19.musicxml,1.5994108983799706
output/sonata29-2_fragment_24.musicxml,4.5103448275862075
output/sonata06-2_fragment_10.musicxml,1.5
output/sonata04-1_fragment_70.musicxml,3.0
output/sonata29-2_fragment_32.musicxml,2.6554621848739495
output/sonata09-1_fragment_26.musicxml,1.4307543950745496
output/sonata15-3_fragment_7.musicxml,1.853846153846154
output/sonata04-1_fragment_15.musicxml,1.0034443168771527
output/sonata07-4_fragment_25.musicxml,3.3310638297872335
output/sonata08-3_fragment_40.musicxml,1.075
output/sonata03-1_fragment_5.musicxml,3.6231884057971016
output/sonata12-1_fragment_42.musicxml,5.2
output/sonata15-3_fragment_4.musicxml,0.6666666666666666
output/sonata16-3_fragment_35.musicxml,1.4926470588235294
output/sonata21-1_fragment_23.musicxml,3.1
output/sonata22-2_fragment_18.musicxml,3.8938149972632727
output/sonata05-1_fragment_42.musicxml,1.7082748948106592
output/sonata07-3_fragment_15.musicxml,2.0
output/sonata18-3_fragment_7.musicxml,1.3333333333333333
output/sonata22-2_fragment_30.musicxml,4.0
output/sonata31-3_fragment_4.musicxml,7.424114225277626
output/sonata12-4_fragment_5.musicxml,3.409090909090909
output/sonata08-3_fragment_30.musicxml,1.7263704037897587
output/sonata02-1_fragment_72.musicxml,3.4122448979591837
output/sonata21-3_fragment_114.musicxml,1.3601694915254237
output/sonata29-1_fragment_101.musicxml,2.8636120520591906
output/sonata28-1_fragment_19.musicxml,2.398496240601504
output/sonata21-2_fragment_0.musicxml,2.758928571428571
output/sonata29-4_fragment_33.musicxml,2.269010043041607
output/sonata14-3_fragment_12.musicxml,4.996399345335515
output/sonata28-2_fragment_15.musicxml,1.4107142857142856
output/sonata16-3_fragment_31.musicxml,1.934782608695652
output/sonata29-1_fragment_93.musicxml,0.5432692307692308
output/sonata12-1_fragment_30.musicxml,2.4555353901996373
output/sonata06-1_fragment_11.musicxml,5.714285714285714
output/sonata11-4_fragment_1.musicxml,3.3125
output/sonata10-1_fragment_42.musicxml,5.358108108108109
output/sonata10-3_fragment_22.musicxml,3.0666666666666664
output/sonata21-3_fragment_25.musicxml,1.608695652173913
output/sonata02-2_fragment_12.musicxml,2.238095238095238
output/sonata17-1_fragment_23.musicxml,0.375
output/sonata24-2_fragment_27.musicxml,3.8289473684210527
output/sonata03-3_fragment_22.musicxml,1.9736842105263157
output/sonata07-1_fragment_83.musicxml,1.3611111111111112
output/sonata23-1_fragment_57.musicxml,3.6
output/sonata30-2_fragment_11.musicxml,1.7083333333333335
output/sonata10-2_fragment_3.musicxml,2.168925307280176
output/sonata03-4_fragment_26.musicxml,1.5925925925925926
output/sonata03-1_fragment_59.musicxml,3.3529411764705874
output/sonata04-1_fragment_41.musicxml,2.420168067226891
output/sonata16-1_fragment_42.musicxml,2.75
output/sonata17-3_fragment_87.musicxml,2.5714285714285716
output/sonata07-1_fragment_71.musicxml,1.3125
output/sonata05-2_fragment_14.musicxml,3.7168269230769235
output/sonata01-4_fragment_8.musicxml,2.3106060606060614
output/sonata29-1_fragment_59.musicxml,1.7414285714285715
output/sonata12-4_fragment_4.musicxml,3.2302631578947367
output/sonata05-1_fragment_48.musicxml,0.5181818181818182
output/sonata11-4_fragment_20.musicxml,2.912037037037037
output/sonata21-3_fragment_106.musicxml,1.5880952380952382
output/sonata32-1_fragment_13.musicxml,4.30189149864893
output/sonata30-3_fragment_23.musicxml,3.835796387520525
output/sonata29-3_fragment_44.musicxml,5.246890547263684
output/sonata02-1_fragment_33.musicxml,1.9846153846153847
output/sonata12-1_fragment_38.musicxml,4.284905660377359
output/sonata30-3_fragment_14.musicxml,3.75
output/sonata21-3_fragment_11.musicxml,3.0
output/sonata13-4_fragment_48.musicxml,3.2
output/sonata31-2_fragment_18.musicxml,1.3951048951048952
output/sonata16-3_fragment_8.musicxml,2.249999999999999
output/sonata15-4_fragment_40.musicxml,2.533333333333333
output/sonata17-3_fragment_38.musicxml,3.2666666666666666
output/sonata04-1_fragment_79.musicxml,2.1803278688524586
output/sonata20-2_fragment_12.musicxml,1.8521739130434782
output/sonata11-1_fragment_18.musicxml,2.0625
output/sonata13-4_fragment_30.musicxml,3.0389016018306636
output/sonata02-1_fragment_62.musicxml,1.5238095238095237
output/sonata17-1_fragment_4.musicxml,1.7263157894736842
output/sonata02-1_fragment_79.musicxml,3.728752260397831
output/sonata06-1_fragment_42.musicxml,3.0614250614250618
output/sonata27-1_fragment_52.musicxml,1.7281399046104928
output/sonata21-3_fragment_40.musicxml,2.6666666666666665
output/sonata05-3_fragment_17.musicxml,2.972704714640199
output/sonata07-1_fragment_25.musicxml,1.293103448275862
output/sonata09-2_fragment_33.musicxml,0.8611111111111112
output/sonata29-3_fragment_13.musicxml,3.4717741935483843
output/sonata18-3_fragment_16.musicxml,1.2062937062937062
output/sonata07-4_fragment_0.musicxml,1.7373737373737375
output/sonata16-1_fragment_54.musicxml,3.3695652173913047
